opcode,lcs_source_command,vcs_target,vcs_target_function,vcs_descriptor,vcs_local_offset,vcs_selector,status
807,COMMAND_EXPLODE_CHAR_HEAD,0x00329088,FUN_00329088,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
808,COMMAND_EXPLODE_PLAYER_HEAD,0x002e4b44,FUN_002e4b44,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
809,COMMAND_ANCHOR_BOAT,0x002e4c74,FUN_002e4c74,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
810,COMMAND_SET_ZONE_GROUP,0x002e4d7c,FUN_002e4d7c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
811,COMMAND_START_CAR_FIRE,0x0032918c,FUN_0032918c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
812,COMMAND_START_CHAR_FIRE,0x0020f3a0,FUN_0020f3a0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
813,COMMAND_GET_RANDOM_CAR_OF_TYPE_IN_AREA,0x00329278,FUN_00329278,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
814,COMMAND_GET_RANDOM_CAR_OF_TYPE_IN_ZONE,0x000822c4,FUN_000822c4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
815,COMMAND_HAS_RESPRAY_HAPPENED,0x003292f4,FUN_003292f4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
816,COMMAND_SET_CAMERA_ZOOM,0x001dc248,FUN_001dc248,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
817,COMMAND_CREATE_PICKUP_WITH_AMMO,0x00329368,FUN_00329368,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
818,COMMAND_SET_CAR_RAM_CAR,0x003293dc,FUN_003293dc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
819,COMMAND_SET_CAR_BLOCK_CAR,0x002e4df8,FUN_002e4df8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
820,COMMAND_SET_CHAR_OBJ_CATCH_TRAIN,0x002e4fa4,FUN_002e4fa4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
821,COMMAND_SET_COLL_OBJ_CATCH_TRAIN,0x002e5018,FUN_002e5018,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
822,COMMAND_SET_PLAYER_NEVER_GETS_TIRED,0x00329424,FUN_00329424,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
823,COMMAND_SET_PLAYER_FAST_RELOAD,0x00329560,FUN_00329560,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
824,COMMAND_SET_CHAR_BLEEDING,0x00004fe4,FUN_00004fe4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
825,COMMAND_SET_CAR_FUNNY_SUSPENSION,0x00329774,FUN_00329774,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
826,COMMAND_SET_CAR_BIG_WHEELS,0x002b867c,FUN_002b867c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
827,COMMAND_SET_FREE_RESPRAYS,0x003297e8,FUN_003297e8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
828,COMMAND_SET_PLAYER_VISIBLE,0x002e5178,FUN_002e5178,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
829,COMMAND_SET_CHAR_VISIBLE,0x0020f484,FUN_0020f484,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
830,COMMAND_SET_CAR_VISIBLE,0x001dc2dc,FUN_001dc2dc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
831,COMMAND_IS_AREA_OCCUPIED,0x001dc364,FUN_001dc364,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
832,COMMAND_START_DRUG_RUN,0x001dc38c,FUN_001dc38c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
833,COMMAND_HAS_DRUG_RUN_BEEN_COMPLETED,0x001dc424,FUN_001dc424,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
834,COMMAND_HAS_DRUG_PLANE_BEEN_SHOT_DOWN,0x00329838,FUN_00329838,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
835,COMMAND_SAVE_PLAYER_FROM_FIRES,0x00329a48,FUN_00329a48,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
836,COMMAND_DISPLAY_TEXT,0x00329c34,FUN_00329c34,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
837,COMMAND_SET_TEXT_SCALE,0x0007fd90,FUN_0007fd90,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
838,COMMAND_SET_TEXT_COLOUR,0x0020f554,FUN_0020f554,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
839,COMMAND_SET_TEXT_JUSTIFY,0x00329ca8,FUN_00329ca8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
840,COMMAND_SET_TEXT_CENTRE,0x00329d1c,FUN_00329d1c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
841,COMMAND_SET_TEXT_WRAPX,0x00329d90,FUN_00329d90,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
842,COMMAND_SET_TEXT_CENTRE_SIZE,0x00329ea4,FUN_00329ea4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
843,COMMAND_SET_TEXT_BACKGROUND,0x002e51c8,FUN_002e51c8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
844,COMMAND_SET_TEXT_BACKGROUND_COLOUR,0x00275c40,FUN_00275c40,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
845,COMMAND_SET_TEXT_BACKGROUND_ONLY_TEXT,0x00329f74,FUN_00329f74,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
846,COMMAND_SET_TEXT_PROPORTIONAL,0x002e52b0,FUN_002e52b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
847,COMMAND_SET_TEXT_FONT,0x0032a04c,FUN_0032a04c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
848,COMMAND_INDUSTRIAL_PASSED,0x002e5300,FUN_002e5300,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
849,COMMAND_COMMERCIAL_PASSED,0x00082300,FUN_00082300,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
850,COMMAND_SUBURBAN_PASSED,0x0032a100,FUN_0032a100,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
851,COMMAND_ROTATE_OBJECT,0x001d48a4,FUN_001d48a4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
852,COMMAND_SLIDE_OBJECT,0x001dc4bc,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
853,COMMAND_REMOVE_CHAR_ELEGANTLY,0x0007fddc,FUN_0007fddc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
854,COMMAND_SET_CHAR_STAY_IN_SAME_PLACE,0x00289458,FUN_00289458,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
855,COMMAND_IS_NASTY_GAME,0x001dc578,FUN_001dc578,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
856,COMMAND_UNDRESS_CHAR,0x0008233c,FUN_0008233c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
857,COMMAND_DRESS_CHAR,0x00005048,FUN_00005048,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
858,COMMAND_START_CHASE_SCENE,0x00319928,FUN_00319928,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
859,COMMAND_STOP_CHASE_SCENE,0x001dc5c8,FUN_001dc5c8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
860,COMMAND_IS_EXPLOSION_IN_AREA,0x0032a25c,FUN_0032a25c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
861,COMMAND_IS_EXPLOSION_IN_ZONE,0x0032a2c8,FUN_0032a2c8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
862,COMMAND_START_DRUG_DROP_OFF,0x002e5408,FUN_002e5408,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
863,COMMAND_HAS_DROP_OFF_PLANE_BEEN_SHOT_DOWN,0x0032a3a4,FUN_0032a3a4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
864,COMMAND_FIND_DROP_OFF_PLANE_COORDINATES,0x0007fe2c,FUN_0007fe2c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
865,COMMAND_CREATE_FLOATING_PACKAGE,0x0032a4a8,FUN_0032a4a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
866,COMMAND_PLACE_OBJECT_RELATIVE_TO_CAR,0x000823c0,FUN_000823c0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
867,COMMAND_MAKE_OBJECT_TARGETTABLE,0x001dc738,FUN_001dc738,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
868,COMMAND_ADD_ARMOUR_TO_PLAYER,0x001dc7a0,FUN_001dc7a0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
869,COMMAND_ADD_ARMOUR_TO_CHAR,0x0032a580,FUN_0032a580,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
870,COMMAND_OPEN_GARAGE,0x002e550c,FUN_002e550c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
871,COMMAND_CLOSE_GARAGE,0x0032a864,FUN_0032a864,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
872,COMMAND_WARP_CHAR_FROM_CAR_TO_COORD,0x0032a8bc,FUN_0032a8bc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
873,COMMAND_SET_VISIBILITY_OF_CLOSEST_OBJECT_OF_TYPE,0x002e5640,FUN_002e5640,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
874,COMMAND_HAS_CHAR_SPOTTED_CHAR,0x0008240c,FUN_0008240c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
875,COMMAND_SET_CHAR_OBJ_HAIL_TAXI,0x001dc808,FUN_001dc808,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
876,COMMAND_HAS_OBJECT_BEEN_DAMAGED,0x0032a958,FUN_0032a958,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
877,COMMAND_START_KILL_FRENZY_HEADSHOT,0x0007fed8,FUN_0007fed8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
878,COMMAND_ACTIVATE_MILITARY_CRANE,0x00082440,FUN_00082440,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
879,COMMAND_WARP_PLAYER_INTO_CAR,0x0029b3fc,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
880,COMMAND_WARP_CHAR_INTO_CAR,0x002e5698,FUN_002e5698,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
881,COMMAND_SWITCH_CAR_RADIO,0x0029b468,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
882,COMMAND_SET_AUDIO_STREAM,0x000007e8,FUN_000007e8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
883,COMMAND_PRINT_WITH_2_NUMBERS_BIG,0x00000888,FUN_00000888,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
884,COMMAND_PRINT_WITH_3_NUMBERS_BIG,0x00253f58,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
885,COMMAND_PRINT_WITH_4_NUMBERS_BIG,0x00253f60,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
886,COMMAND_PRINT_WITH_5_NUMBERS_BIG,0x00253f68,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
887,COMMAND_PRINT_WITH_6_NUMBERS_BIG,0x002acdec,FUN_002acdec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
888,COMMAND_SET_CHAR_WAIT_STATE,0x003199e4,FUN_003199e4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
889,COMMAND_SET_CAMERA_BEHIND_PLAYER,0x00319a38,FUN_00319a38,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
890,COMMAND_SET_MOTION_BLUR,0x002b8714,FUN_002b8714,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
891,COMMAND_PRINT_STRING_IN_STRING,0x002b8714,FUN_002b8714,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
892,COMMAND_CREATE_RANDOM_CHAR,0x002e570c,FUN_002e570c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
893,COMMAND_SET_CHAR_OBJ_STEAL_ANY_CAR,0x002e57ec,FUN_002e57ec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
894,COMMAND_SET_2_REPEATED_PHONE_MESSAGES,0x002e58c4,FUN_002e58c4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
895,COMMAND_SET_2_PHONE_MESSAGES,0x002e599c,FUN_002e599c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
896,COMMAND_SET_3_REPEATED_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
897,COMMAND_SET_3_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
898,COMMAND_SET_4_REPEATED_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
899,COMMAND_SET_4_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
900,COMMAND_IS_SNIPER_BULLET_IN_AREA,,,,,,LCS_SOURCE_ONLY
901,COMMAND_GIVE_PLAYER_DETONATOR,,,,,,LCS_SOURCE_ONLY
902,COMMAND_SET_COLL_OBJ_STEAL_ANY_CAR,,,,,,LCS_SOURCE_ONLY
903,COMMAND_SET_OBJECT_VELOCITY,,,,,,LCS_SOURCE_ONLY
904,COMMAND_SET_OBJECT_COLLISION,,,,,,LCS_SOURCE_ONLY
905,COMMAND_IS_ICECREAM_JINGLE_ON,,,,,,LCS_SOURCE_ONLY
906,COMMAND_PRINT_STRING_IN_STRING_NOW,,,,,,LCS_SOURCE_ONLY
907,COMMAND_PRINT_STRING_IN_STRING_SOON,,,,,,LCS_SOURCE_ONLY
908,COMMAND_SET_5_REPEATED_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
909,COMMAND_SET_5_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
910,COMMAND_SET_6_REPEATED_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
911,COMMAND_SET_6_PHONE_MESSAGES,,,,,,LCS_SOURCE_ONLY
912,COMMAND_IS_POINT_OBSCURED_BY_A_MISSION_ENTITY,0x002b88a0,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
913,COMMAND_LOAD_ALL_MODELS_NOW,0x002b88a8,FUN_002b88a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
914,COMMAND_ADD_TO_OBJECT_VELOCITY,0x002b88d4,FUN_002b88d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
915,COMMAND_DRAW_SPRITE,0x0032aa48,FUN_0032aa48,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
916,COMMAND_DRAW_RECT,0x001dc914,FUN_001dc914,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
917,COMMAND_LOAD_SPRITE,0x00319a58,FUN_00319a58,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
918,COMMAND_LOAD_TEXTURE_DICTIONARY,0x00319b88,FUN_00319b88,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
919,COMMAND_REMOVE_TEXTURE_DICTIONARY,0x002e5a74,FUN_002e5a74,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
920,COMMAND_SET_OBJECT_DYNAMIC,0x002e5b4c,FUN_002e5b4c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
921,COMMAND_SET_CHAR_ANIM_SPEED,0x0032aac4,FUN_0032aac4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
922,COMMAND_PLAY_MISSION_PASSED_TUNE,0x002e5c24,FUN_002e5c24,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
923,COMMAND_CLEAR_AREA,0x001de448,FUN_001de448,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
924,COMMAND_FREEZE_ONSCREEN_TIMER,0x001dc950,FUN_001dc950,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
925,COMMAND_SWITCH_CAR_SIREN,0x00253f70,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
926,COMMAND_SWITCH_PED_ROADS_ON_ANGLED,0x00253f78,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
927,COMMAND_SWITCH_PED_ROADS_OFF_ANGLED,0x00253f80,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
928,COMMAND_SWITCH_ROADS_ON_ANGLED,0x00253f88,FUN_00253f88,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
929,COMMAND_SWITCH_ROADS_OFF_ANGLED,0x00319c68,FUN_00319c68,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
930,COMMAND_SET_CAR_WATERTIGHT,0x0032ab40,FUN_0032ab40,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
931,COMMAND_ADD_MOVING_PARTICLE_EFFECT,0x002e5d18,FUN_002e5d18,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
932,COMMAND_SET_CHAR_CANT_BE_DRAGGED_OUT,0x002e5e70,FUN_002e5e70,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
933,COMMAND_TURN_CAR_TO_FACE_COORD,0x0032ada8,FUN_0032ada8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
934,COMMAND_IS_CRANE_LIFTING_CAR,0x0032ae18,FUN_0032ae18,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
935,COMMAND_DRAW_SPHERE,0x001dca34,FUN_001dca34,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
936,COMMAND_SET_CAR_STATUS,0x001dcc48,FUN_001dcc48,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
937,COMMAND_IS_CHAR_MALE,0x0020f5c4,FUN_0020f5c4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
938,COMMAND_SCRIPT_NAME,0x0020f64c,FUN_0020f64c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
939,COMMAND_CHANGE_GARAGE_TYPE_WITH_CAR_MODEL,0x001d9dd4,FUN_001d9dd4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
940,COMMAND_FIND_DRUG_PLANE_COORDINATES,0x0008247c,FUN_0008247c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
941,COMMAND_SAVE_INT_TO_DEBUG_FILE,0x000824b8,FUN_000824b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
942,COMMAND_SAVE_FLOAT_TO_DEBUG_FILE,0x0032aef0,FUN_0032aef0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
943,COMMAND_SAVE_NEWLINE_TO_DEBUG_FILE,0x002e5f14,FUN_002e5f14,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
944,COMMAND_POLICE_RADIO_MESSAGE,0x000824e4,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
945,COMMAND_SET_CAR_STRONG,0x0020f720,FUN_0020f720,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
946,COMMAND_REMOVE_ROUTE,0x0020f844,FUN_0020f844,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
947,COMMAND_SWITCH_RUBBISH,0x002e60b8,FUN_002e60b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
948,COMMAND_REMOVE_PARTICLE_EFFECTS_IN_AREA,0x002e613c,FUN_002e613c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
949,COMMAND_SWITCH_STREAMING,0x0020f898,FUN_0020f898,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
950,COMMAND_IS_GARAGE_OPEN,0x0018c010,FUN_0018c010,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
951,COMMAND_IS_GARAGE_CLOSED,0x0018c08c,FUN_0018c08c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
952,COMMAND_START_CATALINA_HELI,0x002e61b0,FUN_002e61b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
953,COMMAND_CATALINA_HELI_TAKE_OFF,0x002e63ec,FUN_002e63ec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
954,COMMAND_REMOVE_CATALINA_HELI,0x00253fb4,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
955,COMMAND_HAS_CATALINA_HELI_BEEN_SHOT_DOWN,0x002e64ac,FUN_002e64ac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
956,COMMAND_SWAP_NEAREST_BUILDING_MODEL,0x0032af6c,FUN_0032af6c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
957,COMMAND_SWITCH_WORLD_PROCESSING,0x001dcccc,FUN_001dcccc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
958,COMMAND_REMOVE_ALL_PLAYER_WEAPONS,0x0020f9d4,FUN_0020f9d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
959,COMMAND_GRAB_CATALINA_HELI,0x002e6548,FUN_002e6548,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
960,COMMAND_CLEAR_AREA_OF_CARS,0x001dcd20,FUN_001dcd20,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
961,COMMAND_SET_ROTATING_GARAGE_DOOR,0x0029b4d4,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
962,COMMAND_ADD_SPHERE,0x002ed638,FUN_002ed638,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
963,COMMAND_REMOVE_SPHERE,0x0020fa24,FUN_0020fa24,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
964,COMMAND_CATALINA_HELI_FLY_AWAY,0x000803cc,FUN_000803cc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
965,COMMAND_SET_EVERYONE_IGNORE_PLAYER,0x00080408,FUN_00080408,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
966,COMMAND_STORE_CAR_CHAR_IS_IN_NO_SAVE,0x0012ed14,FUN_0012ed14,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
967,COMMAND_STORE_CAR_PLAYER_IS_IN_NO_SAVE,0x0012edb0,FUN_0012edb0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
968,COMMAND_IS_PHONE_DISPLAYING_MESSAGE,0x000f8d90,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
969,COMMAND_DISPLAY_ONSCREEN_TIMER_WITH_STRING,0x000f8e1c,FUN_000f8e1c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
970,COMMAND_DISPLAY_ONSCREEN_COUNTER_WITH_STRING,0x000f8e64,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
971,COMMAND_CREATE_RANDOM_CAR_FOR_CAR_PARK,0x000f8e70,FUN_000f8e70,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
972,COMMAND_IS_COLLISION_IN_MEMORY,0x000f8f38,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
973,COMMAND_SET_WANTED_MULTIPLIER,0x000f8fd8,FUN_000f8fd8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
974,COMMAND_SET_CAMERA_IN_FRONT_OF_PLAYER,0x001dcde0,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
975,COMMAND_IS_CAR_VISIBLY_DAMAGED,0x00319cc4,FUN_00319cc4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
976,COMMAND_DOES_OBJECT_EXIST,0x00319d4c,FUN_00319d4c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
977,COMMAND_LOAD_SCENE,0x002e6714,FUN_002e6714,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
978,COMMAND_ADD_STUCK_CAR_CHECK,0x00319dd4,FUN_00319dd4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
